,index,state,temperature,mean_humidity,mean_rainfall,pH,N,OC,P,K,Na,MAJOR_CROP,avg_depth
22285,22285,13,23.740000000000002,33.557,13.706999999999999,5.60903,0.051374,0.584116,1.72218,77.008,11.7521,14,30.0
22286,22286,13,23.740000000000002,33.557,13.706999999999999,5.60903,0.051374,0.584116,1.72218,77.008,11.7521,12,30.0
22287,22287,13,23.740000000000002,33.557,13.706999999999999,5.94622,0.040451,0.516141,3.9471,71.7212,8.23632,1,30.0
22288,22288,13,23.740000000000002,33.557,13.706999999999999,5.94622,0.040451,0.516141,3.9471,71.7212,8.23632,2,30.0
22289,22289,13,23.740000000000002,33.557,13.706999999999999,5.94622,0.040451,0.516141,3.9471,71.7212,8.23632,15,30.0
22290,22290,13,23.740000000000002,33.557,13.706999999999999,5.94622,0.040451,0.516141,3.9471,71.7212,8.23632,10,30.0
22291,22291,13,23.740000000000002,33.557,13.706999999999999,5.94622,0.040451,0.516141,3.9471,71.7212,8.23632,11,30.0
22292,22292,13,23.740000000000002,33.557,13.706999999999999,5.94622,0.040451,0.516141,3.9471,71.7212,8.23632,19,30.0
22293,22293,13,23.740000000000002,33.557,13.706999999999999,5.94622,0.040451,0.516141,3.9471,71.7212,8.23632,13,30.0
22294,22294,13,23.740000000000002,33.557,13.706999999999999,5.94622,0.040451,0.516141,3.9471,71.7212,8.23632,9,30.0
22295,22295,13,23.740000000000002,33.557,13.706999999999999,5.94622,0.040451,0.516141,3.9471,71.7212,8.23632,3,30.0
22296,22296,13,23.740000000000002,33.557,13.706999999999999,5.94622,0.040451,0.516141,3.9471,71.7212,8.23632,14,30.0
22297,22297,13,23.740000000000002,33.557,13.706999999999999,5.94622,0.040451,0.516141,3.9471,71.7212,8.23632,12,30.0
22298,22298,13,23.740000000000002,33.557,13.706999999999999,5.24822,0.044787,0.492222,2.87918,50.2899,9.25335,1,30.0
22299,22299,13,23.740000000000002,33.557,13.706999999999999,5.24822,0.044787,0.492222,2.87918,50.2899,9.25335,2,30.0
22300,22300,13,23.740000000000002,33.557,13.706999999999999,5.24822,0.044787,0.492222,2.87918,50.2899,9.25335,15,30.0
22301,22301,13,23.740000000000002,33.557,13.706999999999999,5.24822,0.044787,0.492222,2.87918,50.2899,9.25335,10,30.0
22302,22302,13,23.740000000000002,33.557,13.706999999999999,5.24822,0.044787,0.492222,2.87918,50.2899,9.25335,11,30.0
22303,22303,13,23.740000000000002,33.557,13.706999999999999,5.24822,0.044787,0.492222,2.87918,50.2899,9.25335,19,30.0
22304,22304,13,23.740000000000002,33.557,13.706999999999999,5.24822,0.044787,0.492222,2.87918,50.2899,9.25335,13,30.0
22305,22305,13,23.740000000000002,33.557,13.706999999999999,5.24822,0.044787,0.492222,2.87918,50.2899,9.25335,9,30.0
22306,22306,13,23.740000000000002,33.557,13.706999999999999,5.24822,0.044787,0.492222,2.87918,50.2899,9.25335,3,30.0
22307,22307,13,23.740000000000002,33.557,13.706999999999999,5.24822,0.044787,0.492222,2.87918,50.2899,9.25335,14,30.0
22308,22308,13,23.740000000000002,33.557,13.706999999999999,5.24822,0.044787,0.492222,2.87918,50.2899,9.25335,12,30.0
22309,22309,13,23.740000000000002,33.557,13.706999999999999,5.423,0.034083,0.384426,2.73137,40.5099,13.9905,1,30.0
22310,22310,13,23.740000000000002,33.557,13.706999999999999,5.423,0.034083,0.384426,2.73137,40.5099,13.9905,2,30.0
22311,22311,13,23.740000000000002,33.557,13.706999999999999,5.423,0.034083,0.384426,2.73137,40.5099,13.9905,15,30.0
22312,22312,13,23.740000000000002,33.557,13.706999999999999,5.423,0.034083,0.384426,2.73137,40.5099,13.9905,10,30.0
22313,22313,13,23.740000000000002,33.557,13.706999999999999,5.423,0.034083,0.384426,2.73137,40.5099,13.9905,11,30.0
22314,22314,13,23.740000000000002,33.557,13.706999999999999,5.423,0.034083,0.384426,2.73137,40.5099,13.9905,19,30.0
22315,22315,13,23.740000000000002,33.557,13.706999999999999,5.423,0.034083,0.384426,2.73137,40.5099,13.9905,13,30.0
22316,22316,13,23.740000000000002,33.557,13.706999999999999,5.423,0.034083,0.384426,2.73137,40.5099,13.9905,9,30.0
22317,22317,13,23.740000000000002,33.557,13.706999999999999,5.423,0.034083,0.384426,2.73137,40.5099,13.9905,3,30.0
22318,22318,13,23.740000000000002,33.557,13.706999999999999,5.423,0.034083,0.384426,2.73137,40.5099,13.9905,14,30.0
22319,22319,13,23.740000000000002,33.557,13.706999999999999,5.423,0.034083,0.384426,2.73137,40.5099,13.9905,12,30.0
22320,22320,13,23.740000000000002,33.557,13.706999999999999,5.85771,0.071451,0.860053,1.79636,155.737,29.1383,1,30.0
22321,22321,13,23.740000000000002,33.557,13.706999999999999,5.85771,0.071451,0.860053,1.79636,155.737,29.1383,2,30.0
22322,22322,13,23.740000000000002,33.557,13.706999999999999,5.85771,0.071451,0.860053,1.79636,155.737,29.1383,15,30.0
22323,22323,13,23.740000000000002,33.557,13.706999999999999,5.85771,0.071451,0.860053,1.79636,155.737,29.1383,10,30.0
22324,22324,13,23.740000000000002,33.557,13.706999999999999,5.85771,0.071451,0.860053,1.79636,155.737,29.1383,11,30.0
22325,22325,13,23.740000000000002,33.557,13.706999999999999,5.85771,0.071451,0.860053,1.79636,155.737,29.1383,19,30.0
22326,22326,13,23.740000000000002,33.557,13.706999999999999,5.85771,0.071451,0.860053,1.79636,155.737,29.1383,13,30.0
22327,22327,13,23.740000000000002,33.557,13.706999999999999,5.85771,0.071451,0.860053,1.79636,155.737,29.1383,9,30.0
22328,22328,13,23.740000000000002,33.557,13.706999999999999,5.85771,0.071451,0.860053,1.79636,155.737,29.1383,3,30.0
22329,22329,13,23.740000000000002,33.557,13.706999999999999,5.85771,0.071451,0.860053,1.79636,155.737,29.1383,14,30.0
22330,22330,13,23.740000000000002,33.557,13.706999999999999,5.85771,0.071451,0.860053,1.79636,155.737,29.1383,12,30.0
22331,22331,13,23.740000000000002,33.557,13.706999999999999,5.85891,0.067266,0.738831,2.76818,64.6128,18.6891,1,10.0
22332,22332,13,23.740000000000002,33.557,13.706999999999999,5.85891,0.067266,0.738831,2.76818,64.6128,18.6891,2,10.0
22333,22333,13,23.740000000000002,33.557,13.706999999999999,5.85891,0.067266,0.738831,2.76818,64.6128,18.6891,15,10.0
22334,22334,13,23.740000000000002,33.557,13.706999999999999,5.85891,0.067266,0.738831,2.76818,64.6128,18.6891,10,10.0
22335,22335,13,23.740000000000002,33.557,13.706999999999999,5.85891,0.067266,0.738831,2.76818,64.6128,18.6891,11,10.0
22336,22336,13,23.740000000000002,33.557,13.706999999999999,5.85891,0.067266,0.738831,2.76818,64.6128,18.6891,19,10.0
22337,22337,13,23.740000000000002,33.557,13.706999999999999,5.85891,0.067266,0.738831,2.76818,64.6128,18.6891,13,10.0
22338,22338,13,23.740000000000002,33.557,13.706999999999999,5.85891,0.067266,0.738831,2.76818,64.6128,18.6891,9,10.0
22339,22339,13,23.740000000000002,33.557,13.706999999999999,5.85891,0.067266,0.738831,2.76818,64.6128,18.6891,3,10.0
22340,22340,13,23.740000000000002,33.557,13.706999999999999,5.85891,0.067266,0.738831,2.76818,64.6128,18.6891,14,10.0
22341,22341,13,23.740000000000002,33.557,13.706999999999999,5.85891,0.067266,0.738831,2.76818,64.6128,18.6891,12,10.0
22342,22342,13,23.740000000000002,33.557,13.706999999999999,5.67283,0.073378,0.865469,2.71151,68.1772,12.3063,1,10.0
22343,22343,13,23.740000000000002,33.557,13.706999999999999,5.67283,0.073378,0.865469,2.71151,68.1772,12.3063,2,10.0
22344,22344,13,23.740000000000002,33.557,13.706999999999999,5.67283,0.073378,0.865469,2.71151,68.1772,12.3063,15,10.0
22345,22345,13,23.740000000000002,33.557,13.706999999999999,5.67283,0.073378,0.865469,2.71151,68.1772,12.3063,10,10.0
22346,22346,13,23.740000000000002,33.557,13.706999999999999,5.67283,0.073378,0.865469,2.71151,68.1772,12.3063,11,10.0
22347,22347,13,23.740000000000002,33.557,13.706999999999999,5.67283,0.073378,0.865469,2.71151,68.1772,12.3063,19,10.0
22348,22348,13,23.740000000000002,33.557,13.706999999999999,5.67283,0.073378,0.865469,2.71151,68.1772,12.3063,13,10.0
22349,22349,13,23.740000000000002,33.557,13.706999999999999,5.67283,0.073378,0.865469,2.71151,68.1772,12.3063,9,10.0
22350,22350,13,23.740000000000002,33.557,13.706999999999999,5.67283,0.073378,0.865469,2.71151,68.1772,12.3063,3,10.0
22351,22351,13,23.740000000000002,33.557,13.706999999999999,5.67283,0.073378,0.865469,2.71151,68.1772,12.3063,14,10.0
22352,22352,13,23.740000000000002,33.557,13.706999999999999,5.67283,0.073378,0.865469,2.71151,68.1772,12.3063,12,10.0
22353,22353,13,23.740000000000002,33.557,13.706999999999999,6.05787,0.086002,1.08264,2.78146,64.3702,12.0094,1,10.0
22354,22354,13,23.740000000000002,33.557,13.706999999999999,6.05787,0.086002,1.08264,2.78146,64.3702,12.0094,2,10.0
22355,22355,13,23.740000000000002,33.557,13.706999999999999,6.05787,0.086002,1.08264,2.78146,64.3702,12.0094,15,10.0
22356,22356,13,23.740000000000002,33.557,13.706999999999999,6.05787,0.086002,1.08264,2.78146,64.3702,12.0094,10,10.0
22357,22357,13,23.740000000000002,33.557,13.706999999999999,6.05787,0.086002,1.08264,2.78146,64.3702,12.0094,11,10.0
22358,22358,13,23.740000000000002,33.557,13.706999999999999,6.05787,0.086002,1.08264,2.78146,64.3702,12.0094,19,10.0
22359,22359,13,23.740000000000002,33.557,13.706999999999999,6.05787,0.086002,1.08264,2.78146,64.3702,12.0094,13,10.0
22360,22360,13,23.740000000000002,33.557,13.706999999999999,6.05787,0.086002,1.08264,2.78146,64.3702,12.0094,9,10.0
22361,22361,13,23.740000000000002,33.557,13.706999999999999,6.05787,0.086002,1.08264,2.78146,64.3702,12.0094,3,10.0
22362,22362,13,23.740000000000002,33.557,13.706999999999999,6.05787,0.086002,1.08264,2.78146,64.3702,12.0094,14,10.0
22363,22363,13,23.740000000000002,33.557,13.706999999999999,6.05787,0.086002,1.08264,2.78146,64.3702,12.0094,12,10.0
22364,22364,13,23.740000000000002,33.557,13.706999999999999,6.26464,0.053139,0.685529,2.38323,64.8439,21.74,1,10.0
22365,22365,13,23.740000000000002,33.557,13.706999999999999,6.26464,0.053139,0.685529,2.38323,64.8439,21.74,2,10.0
22366,22366,13,23.740000000000002,33.557,13.706999999999999,6.26464,0.053139,0.685529,2.38323,64.8439,21.74,15,10.0
22367,22367,13,23.740000000000002,33.557,13.706999999999999,6.26464,0.053139,0.685529,2.38323,64.8439,21.74,10,10.0
22368,22368,13,23.740000000000002,33.557,13.706999999999999,6.26464,0.053139,0.685529,2.38323,64.8439,21.74,11,10.0
22369,22369,13,23.740000000000002,33.557,13.706999999999999,6.26464,0.053139,0.685529,2.38323,64.8439,21.74,19,10.0
22370,22370,13,23.740000000000002,33.557,13.706999999999999,6.26464,0.053139,0.685529,2.38323,64.8439,21.74,13,10.0
22371,22371,13,23.740000000000002,33.557,13.706999999999999,6.26464,0.053139,0.685529,2.38323,64.8439,21.74,9,10.0
22372,22372,13,23.740000000000002,33.557,13.706999999999999,6.26464,0.053139,0.685529,2.38323,64.8439,21.74,3,10.0
22373,22373,13,23.740000000000002,33.557,13.706999999999999,6.26464,0.053139,0.685529,2.38323,64.8439,21.74,14,10.0
22374,22374,13,23.740000000000002,33.557,13.706999999999999,6.26464,0.053139,0.685529,2.38323,64.8439,21.74,12,10.0
22375,22375,13,23.740000000000002,33.557,13.706999999999999,6.23894,0.048337,0.693211,4.94808,68.7704,10.75,1,10.0
22376,22376,13,23.740000000000002,33.557,13.706999999999999,6.23894,0.048337,0.693211,4.94808,68.7704,10.75,2,10.0
22377,22377,13,23.740000000000002,33.557,13.706999999999999,6.23894,0.048337,0.693211,4.94808,68.7704,10.75,15,10.0
22378,22378,13,23.740000000000002,33.557,13.706999999999999,6.23894,0.048337,0.693211,4.94808,68.7704,10.75,10,10.0
22379,22379,13,23.740000000000002,33.557,13.706999999999999,6.23894,0.048337,0.693211,4.94808,68.7704,10.75,11,10.0
22380,22380,13,23.740000000000002,33.557,13.706999999999999,6.23894,0.048337,0.693211,4.94808,68.7704,10.75,19,10.0
22381,22381,13,23.740000000000002,33.557,13.706999999999999,6.23894,0.048337,0.693211,4.94808,68.7704,10.75,13,10.0
22382,22382,13,23.740000000000002,33.557,13.706999999999999,6.23894,0.048337,0.693211,4.94808,68.7704,10.75,9,10.0
22383,22383,13,23.740000000000002,33.557,13.706999999999999,6.23894,0.048337,0.693211,4.94808,68.7704,10.75,3,10.0
22384,22384,13,23.740000000000002,33.557,13.706999999999999,6.23894,0.048337,0.693211,4.94808,68.7704,10.75,14,10.0
22385,22385,13,23.740000000000002,33.557,13.706999999999999,6.23894,0.048337,0.693211,4.94808,68.7704,10.75,12,10.0
22386,22386,13,23.740000000000002,33.557,13.706999999999999,6.36368,0.048119,0.743067,12.6767,68.2715,15.4604,1,10.0
22387,22387,13,23.740000000000002,33.557,13.706999999999999,6.36368,0.048119,0.743067,12.6767,68.2715,15.4604,2,10.0
22388,22388,13,23.740000000000002,33.557,13.706999999999999,6.36368,0.048119,0.743067,12.6767,68.2715,15.4604,15,10.0
22389,22389,13,23.740000000000002,33.557,13.706999999999999,6.36368,0.048119,0.743067,12.6767,68.2715,15.4604,10,10.0
22390,22390,13,23.740000000000002,33.557,13.706999999999999,6.36368,0.048119,0.743067,12.6767,68.2715,15.4604,11,10.0
22391,22391,13,23.740000000000002,33.557,13.706999999999999,6.36368,0.048119,0.743067,12.6767,68.2715,15.4604,19,10.0
22392,22392,13,23.740000000000002,33.557,13.706999999999999,6.36368,0.048119,0.743067,12.6767,68.2715,15.4604,13,10.0
22393,22393,13,23.740000000000002,33.557,13.706999999999999,6.36368,0.048119,0.743067,12.6767,68.2715,15.4604,9,10.0
22394,22394,13,23.740000000000002,33.557,13.706999999999999,6.36368,0.048119,0.743067,12.6767,68.2715,15.4604,3,10.0
22395,22395,13,23.740000000000002,33.557,13.706999999999999,6.36368,0.048119,0.743067,12.6767,68.2715,15.4604,14,10.0
22396,22396,13,23.740000000000002,33.557,13.706999999999999,6.36368,0.048119,0.743067,12.6767,68.2715,15.4604,12,10.0
22397,22397,13,23.740000000000002,33.557,13.706999999999999,5.61995,0.026813,0.524279,2.61218,81.2467,21.2596,1,10.0
22398,22398,13,23.740000000000002,33.557,13.706999999999999,5.61995,0.026813,0.524279,2.61218,81.2467,21.2596,2,10.0
22399,22399,13,23.740000000000002,33.557,13.706999999999999,5.61995,0.026813,0.524279,2.61218,81.2467,21.2596,15,10.0
22400,22400,13,23.740000000000002,33.557,13.706999999999999,5.61995,0.026813,0.524279,2.61218,81.2467,21.2596,10,10.0
22401,22401,13,23.740000000000002,33.557,13.706999999999999,5.61995,0.026813,0.524279,2.61218,81.2467,21.2596,11,10.0
22402,22402,13,23.740000000000002,33.557,13.706999999999999,5.61995,0.026813,0.524279,2.61218,81.2467,21.2596,19,10.0
22403,22403,13,23.740000000000002,33.557,13.706999999999999,5.61995,0.026813,0.524279,2.61218,81.2467,21.2596,13,10.0
22404,22404,13,23.740000000000002,33.557,13.706999999999999,5.61995,0.026813,0.524279,2.61218,81.2467,21.2596,9,10.0
22405,22405,13,23.740000000000002,33.557,13.706999999999999,5.61995,0.026813,0.524279,2.61218,81.2467,21.2596,3,10.0
22406,22406,13,23.740000000000002,33.557,13.706999999999999,5.61995,0.026813,0.524279,2.61218,81.2467,21.2596,14,10.0
22407,22407,13,23.740000000000002,33.557,13.706999999999999,5.61995,0.026813,0.524279,2.61218,81.2467,21.2596,12,10.0
22408,22408,13,23.740000000000002,33.557,13.706999999999999,6.88271,0.032558,0.477802,4.50102,54.7561,15.7377,1,10.0
22409,22409,13,23.740000000000002,33.557,13.706999999999999,6.88271,0.032558,0.477802,4.50102,54.7561,15.7377,2,10.0
22410,22410,13,23.740000000000002,33.557,13.706999999999999,6.88271,0.032558,0.477802,4.50102,54.7561,15.7377,15,10.0
22411,22411,13,23.740000000000002,33.557,13.706999999999999,6.88271,0.032558,0.477802,4.50102,54.7561,15.7377,10,10.0
22412,22412,13,23.740000000000002,33.557,13.706999999999999,6.88271,0.032558,0.477802,4.50102,54.7561,15.7377,11,10.0
22413,22413,13,23.740000000000002,33.557,13.706999999999999,6.88271,0.032558,0.477802,4.50102,54.7561,15.7377,19,10.0
22414,22414,13,23.740000000000002,33.557,13.706999999999999,6.88271,0.032558,0.477802,4.50102,54.7561,15.7377,13,10.0
22415,22415,13,23.740000000000002,33.557,13.706999999999999,6.88271,0.032558,0.477802,4.50102,54.7561,15.7377,9,10.0
22416,22416,13,23.740000000000002,33.557,13.706999999999999,6.88271,0.032558,0.477802,4.50102,54.7561,15.7377,3,10.0
22417,22417,13,23.740000000000002,33.557,13.706999999999999,6.88271,0.032558,0.477802,4.50102,54.7561,15.7377,14,10.0
22418,22418,13,23.740000000000002,33.557,13.706999999999999,6.88271,0.032558,0.477802,4.50102,54.7561,15.7377,12,10.0
22419,22419,13,23.740000000000002,33.557,13.706999999999999,5.51942,0.040693,0.41595,5.01729,67.4197,13.8752,1,10.0
22420,22420,13,23.740000000000002,33.557,13.706999999999999,5.51942,0.040693,0.41595,5.01729,67.4197,13.8752,2,10.0
22421,22421,13,23.740000000000002,33.557,13.706999999999999,5.51942,0.040693,0.41595,5.01729,67.4197,13.8752,15,10.0
22422,22422,13,23.740000000000002,33.557,13.706999999999999,5.51942,0.040693,0.41595,5.01729,67.4197,13.8752,10,10.0
22423,22423,13,23.740000000000002,33.557,13.706999999999999,5.51942,0.040693,0.41595,5.01729,67.4197,13.8752,11,10.0
22424,22424,13,23.740000000000002,33.557,13.706999999999999,5.51942,0.040693,0.41595,5.01729,67.4197,13.8752,19,10.0
22425,22425,13,23.740000000000002,33.557,13.706999999999999,5.51942,0.040693,0.41595,5.01729,67.4197,13.8752,13,10.0
22426,22426,13,23.740000000000002,33.557,13.706999999999999,5.51942,0.040693,0.41595,5.01729,67.4197,13.8752,9,10.0
22427,22427,13,23.740000000000002,33.557,13.706999999999999,5.51942,0.040693,0.41595,5.01729,67.4197,13.8752,3,10.0
22428,22428,13,23.740000000000002,33.557,13.706999999999999,5.51942,0.040693,0.41595,5.01729,67.4197,13.8752,14,10.0
22429,22429,13,23.740000000000002,33.557,13.706999999999999,5.51942,0.040693,0.41595,5.01729,67.4197,13.8752,12,10.0
22430,22430,13,23.740000000000002,33.557,13.706999999999999,5.8773,0.073159,0.819885,3.12524,108.766,25.1056,1,10.0
22431,22431,13,23.740000000000002,33.557,13.706999999999999,5.8773,0.073159,0.819885,3.12524,108.766,25.1056,2,10.0
22432,22432,13,23.740000000000002,33.557,13.706999999999999,5.8773,0.073159,0.819885,3.12524,108.766,25.1056,15,10.0
22433,22433,13,23.740000000000002,33.557,13.706999999999999,5.8773,0.073159,0.819885,3.12524,108.766,25.1056,10,10.0
22434,22434,13,23.740000000000002,33.557,13.706999999999999,5.8773,0.073159,0.819885,3.12524,108.766,25.1056,11,10.0
22435,22435,13,23.740000000000002,33.557,13.706999999999999,5.8773,0.073159,0.819885,3.12524,108.766,25.1056,19,10.0
22436,22436,13,23.740000000000002,33.557,13.706999999999999,5.8773,0.073159,0.819885,3.12524,108.766,25.1056,13,10.0
22437,22437,13,23.740000000000002,33.557,13.706999999999999,5.8773,0.073159,0.819885,3.12524,108.766,25.1056,9,10.0
22438,22438,13,23.740000000000002,33.557,13.706999999999999,5.8773,0.073159,0.819885,3.12524,108.766,25.1056,3,10.0
22439,22439,13,23.740000000000002,33.557,13.706999999999999,5.8773,0.073159,0.819885,3.12524,108.766,25.1056,14,10.0
22440,22440,13,23.740000000000002,33.557,13.706999999999999,5.8773,0.073159,0.819885,3.12524,108.766,25.1056,12,10.0
22441,22441,13,23.740000000000002,33.557,13.706999999999999,6.12965,0.036184,0.608973,2.82597,111.28,25.4054,1,10.0
22442,22442,13,23.740000000000002,33.557,13.706999999999999,6.12965,0.036184,0.608973,2.82597,111.28,25.4054,2,10.0
22443,22443,13,23.740000000000002,33.557,13.706999999999999,6.12965,0.036184,0.608973,2.82597,111.28,25.4054,15,10.0
22444,22444,13,23.740000000000002,33.557,13.706999999999999,6.12965,0.036184,0.608973,2.82597,111.28,25.4054,10,10.0
22445,22445,13,23.740000000000002,33.557,13.706999999999999,6.12965,0.036184,0.608973,2.82597,111.28,25.4054,11,10.0
22446,22446,13,23.740000000000002,33.557,13.706999999999999,6.12965,0.036184,0.608973,2.82597,111.28,25.4054,19,10.0
22447,22447,13,23.740000000000002,33.557,13.706999999999999,6.12965,0.036184,0.608973,2.82597,111.28,25.4054,13,10.0
22448,22448,13,23.740000000000002,33.557,13.706999999999999,6.12965,0.036184,0.608973,2.82597,111.28,25.4054,9,10.0
22449,22449,13,23.740000000000002,33.557,13.706999999999999,6.12965,0.036184,0.608973,2.82597,111.28,25.4054,3,10.0
22450,22450,13,23.740000000000002,33.557,13.706999999999999,6.12965,0.036184,0.608973,2.82597,111.28,25.4054,14,10.0
22451,22451,13,23.740000000000002,33.557,13.706999999999999,6.12965,0.036184,0.608973,2.82597,111.28,25.4054,12,10.0
22452,22452,13,23.740000000000002,33.557,13.706999999999999,6.16339,0.095002,1.127,3.68863,151.14,26.2483,1,10.0
22453,22453,13,23.740000000000002,33.557,13.706999999999999,6.16339,0.095002,1.127,3.68863,151.14,26.2483,2,10.0
22454,22454,13,23.740000000000002,33.557,13.706999999999999,6.16339,0.095002,1.127,3.68863,151.14,26.2483,15,10.0
22455,22455,13,23.740000000000002,33.557,13.706999999999999,6.16339,0.095002,1.127,3.68863,151.14,26.2483,10,10.0
22456,22456,13,23.740000000000002,33.557,13.706999999999999,6.16339,0.095002,1.127,3.68863,151.14,26.2483,11,10.0
22457,22457,13,23.740000000000002,33.557,13.706999999999999,6.16339,0.095002,1.127,3.68863,151.14,26.2483,19,10.0
22458,22458,13,23.740000000000002,33.557,13.706999999999999,6.16339,0.095002,1.127,3.68863,151.14,26.2483,13,10.0
22459,22459,13,23.740000000000002,33.557,13.706999999999999,6.16339,0.095002,1.127,3.68863,151.14,26.2483,9,10.0
22460,22460,13,23.740000000000002,33.557,13.706999999999999,6.16339,0.095002,1.127,3.68863,151.14,26.2483,3,10.0
22461,22461,13,23.740000000000002,33.557,13.706999999999999,6.16339,0.095002,1.127,3.68863,151.14,26.2483,14,10.0
22462,22462,13,23.740000000000002,33.557,13.706999999999999,6.16339,0.095002,1.127,3.68863,151.14,26.2483,12,10.0
22463,22463,13,23.740000000000002,33.557,13.706999999999999,5.86491,0.095913,1.31075,1.9951,73.5736,23.8382,1,10.0
22464,22464,13,23.740000000000002,33.557,13.706999999999999,5.86491,0.095913,1.31075,1.9951,73.5736,23.8382,2,10.0
22465,22465,13,23.740000000000002,33.557,13.706999999999999,5.86491,0.095913,1.31075,1.9951,73.5736,23.8382,15,10.0
22466,22466,13,23.740000000000002,33.557,13.706999999999999,5.86491,0.095913,1.31075,1.9951,73.5736,23.8382,10,10.0
22467,22467,13,23.740000000000002,33.557,13.706999999999999,5.86491,0.095913,1.31075,1.9951,73.5736,23.8382,11,10.0
22468,22468,13,23.740000000000002,33.557,13.706999999999999,5.86491,0.095913,1.31075,1.9951,73.5736,23.8382,19,10.0
22469,22469,13,23.740000000000002,33.557,13.706999999999999,5.86491,0.095913,1.31075,1.9951,73.5736,23.8382,13,10.0
22470,22470,13,23.740000000000002,33.557,13.706999999999999,5.86491,0.095913,1.31075,1.9951,73.5736,23.8382,9,10.0
22471,22471,13,23.740000000000002,33.557,13.706999999999999,5.86491,0.095913,1.31075,1.9951,73.5736,23.8382,3,10.0
22472,22472,13,23.740000000000002,33.557,13.706999999999999,5.86491,0.095913,1.31075,1.9951,73.5736,23.8382,14,10.0
22473,22473,13,23.740000000000002,33.557,13.706999999999999,5.86491,0.095913,1.31075,1.9951,73.5736,23.8382,12,10.0
22474,22474,13,23.740000000000002,33.557,13.706999999999999,5.75868,0.067801,0.609132,2.51769,86.3197,14.3363,1,10.0
22475,22475,13,23.740000000000002,33.557,13.706999999999999,5.75868,0.067801,0.609132,2.51769,86.3197,14.3363,2,10.0
22476,22476,13,23.740000000000002,33.557,13.706999999999999,5.75868,0.067801,0.609132,2.51769,86.3197,14.3363,15,10.0
22477,22477,13,23.740000000000002,33.557,13.706999999999999,5.75868,0.067801,0.609132,2.51769,86.3197,14.3363,10,10.0
22478,22478,13,23.740000000000002,33.557,13.706999999999999,5.75868,0.067801,0.609132,2.51769,86.3197,14.3363,11,10.0
22479,22479,13,23.740000000000002,33.557,13.706999999999999,5.75868,0.067801,0.609132,2.51769,86.3197,14.3363,19,10.0
22480,22480,13,23.740000000000002,33.557,13.706999999999999,5.75868,0.067801,0.609132,2.51769,86.3197,14.3363,13,10.0
22481,22481,13,23.740000000000002,33.557,13.706999999999999,5.75868,0.067801,0.609132,2.51769,86.3197,14.3363,9,10.0
22482,22482,13,23.740000000000002,33.557,13.706999999999999,5.75868,0.067801,0.609132,2.51769,86.3197,14.3363,3,10.0
22483,22483,13,23.740000000000002,33.557,13.706999999999999,5.75868,0.067801,0.609132,2.51769,86.3197,14.3363,14,10.0
22484,22484,13,23.740000000000002,33.557,13.706999999999999,5.75868,0.067801,0.609132,2.51769,86.3197,14.3363,12,10.0
22485,22485,13,23.740000000000002,33.557,13.706999999999999,5.45078,0.087355,0.970498,3.26409,69.4429,8.63416,1,10.0
22486,22486,13,23.740000000000002,33.557,13.706999999999999,5.45078,0.087355,0.970498,3.26409,69.4429,8.63416,2,10.0
22487,22487,13,23.740000000000002,33.557,13.706999999999999,5.45078,0.087355,0.970498,3.26409,69.4429,8.63416,15,10.0
22488,22488,13,23.740000000000002,33.557,13.706999999999999,5.45078,0.087355,0.970498,3.26409,69.4429,8.63416,10,10.0
22489,22489,13,23.740000000000002,33.557,13.706999999999999,5.45078,0.087355,0.970498,3.26409,69.4429,8.63416,11,10.0
22490,22490,13,23.740000000000002,33.557,13.706999999999999,5.45078,0.087355,0.970498,3.26409,69.4429,8.63416,19,10.0
22491,22491,13,23.740000000000002,33.557,13.706999999999999,5.45078,0.087355,0.970498,3.26409,69.4429,8.63416,13,10.0
22492,22492,13,23.740000000000002,33.557,13.706999999999999,5.45078,0.087355,0.970498,3.26409,69.4429,8.63416,9,10.0
22493,22493,13,23.740000000000002,33.557,13.706999999999999,5.45078,0.087355,0.970498,3.26409,69.4429,8.63416,3,10.0
22494,22494,13,23.740000000000002,33.557,13.706999999999999,5.45078,0.087355,0.970498,3.26409,69.4429,8.63416,14,10.0
22495,22495,13,23.740000000000002,33.557,13.706999999999999,5.45078,0.087355,0.970498,3.26409,69.4429,8.63416,12,10.0
22496,22496,13,23.740000000000002,33.557,13.706999999999999,5.54998,0.068761,0.845677,1.97265,67.1678,19.4928,1,10.0
22497,22497,13,23.740000000000002,33.557,13.706999999999999,5.54998,0.068761,0.845677,1.97265,67.1678,19.4928,2,10.0
22498,22498,13,23.740000000000002,33.557,13.706999999999999,5.54998,0.068761,0.845677,1.97265,67.1678,19.4928,15,10.0
22499,22499,13,23.740000000000002,33.557,13.706999999999999,5.54998,0.068761,0.845677,1.97265,67.1678,19.4928,10,10.0
22500,22500,13,23.740000000000002,33.557,13.706999999999999,5.54998,0.068761,0.845677,1.97265,67.1678,19.4928,11,10.0
22501,22501,13,23.740000000000002,33.557,13.706999999999999,5.54998,0.068761,0.845677,1.97265,67.1678,19.4928,19,10.0
22502,22502,13,23.740000000000002,33.557,13.706999999999999,5.54998,0.068761,0.845677,1.97265,67.1678,19.4928,13,10.0
22503,22503,13,23.740000000000002,33.557,13.706999999999999,5.54998,0.068761,0.845677,1.97265,67.1678,19.4928,9,10.0
