,index,state,rainfall,temperature,mean_humidity,mean_rainfall,Farm,pH,N,OC,P,Ca,Mg,K,Na,Zn,Cu,Mn,Fe,VEGETATION,MAJOR_CROP,slope,avg_depth,avg_soil_ph
22375,22375,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.23894,0.048337,0.693211,4.94808,182.275,61.3013,68.7704,10.75,0.905582,0.209797,81.5274,118.32,15,1,22.0,10.0,4.5
22376,22376,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.23894,0.048337,0.693211,4.94808,182.275,61.3013,68.7704,10.75,0.905582,0.209797,81.5274,118.32,15,2,22.0,10.0,4.5
22377,22377,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.23894,0.048337,0.693211,4.94808,182.275,61.3013,68.7704,10.75,0.905582,0.209797,81.5274,118.32,15,15,22.0,10.0,4.5
22378,22378,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.23894,0.048337,0.693211,4.94808,182.275,61.3013,68.7704,10.75,0.905582,0.209797,81.5274,118.32,15,10,22.0,10.0,4.5
22379,22379,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.23894,0.048337,0.693211,4.94808,182.275,61.3013,68.7704,10.75,0.905582,0.209797,81.5274,118.32,15,11,22.0,10.0,4.5
22380,22380,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.23894,0.048337,0.693211,4.94808,182.275,61.3013,68.7704,10.75,0.905582,0.209797,81.5274,118.32,15,19,22.0,10.0,4.5
22381,22381,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.23894,0.048337,0.693211,4.94808,182.275,61.3013,68.7704,10.75,0.905582,0.209797,81.5274,118.32,15,13,22.0,10.0,4.5
22382,22382,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.23894,0.048337,0.693211,4.94808,182.275,61.3013,68.7704,10.75,0.905582,0.209797,81.5274,118.32,15,9,22.0,10.0,4.5
22383,22383,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.23894,0.048337,0.693211,4.94808,182.275,61.3013,68.7704,10.75,0.905582,0.209797,81.5274,118.32,15,3,22.0,10.0,4.5
22384,22384,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.23894,0.048337,0.693211,4.94808,182.275,61.3013,68.7704,10.75,0.905582,0.209797,81.5274,118.32,15,14,22.0,10.0,4.5
22385,22385,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.23894,0.048337,0.693211,4.94808,182.275,61.3013,68.7704,10.75,0.905582,0.209797,81.5274,118.32,15,12,22.0,10.0,4.5
22386,22386,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.36368,0.048119,0.743067,12.6767,233.554,71.4409,68.2715,15.4604,1.34291,0.243748,47.0685,161.232,15,1,22.0,10.0,4.5
22387,22387,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.36368,0.048119,0.743067,12.6767,233.554,71.4409,68.2715,15.4604,1.34291,0.243748,47.0685,161.232,15,2,22.0,10.0,4.5
22388,22388,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.36368,0.048119,0.743067,12.6767,233.554,71.4409,68.2715,15.4604,1.34291,0.243748,47.0685,161.232,15,15,22.0,10.0,4.5
22389,22389,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.36368,0.048119,0.743067,12.6767,233.554,71.4409,68.2715,15.4604,1.34291,0.243748,47.0685,161.232,15,10,22.0,10.0,4.5
22390,22390,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.36368,0.048119,0.743067,12.6767,233.554,71.4409,68.2715,15.4604,1.34291,0.243748,47.0685,161.232,15,11,22.0,10.0,4.5
22391,22391,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.36368,0.048119,0.743067,12.6767,233.554,71.4409,68.2715,15.4604,1.34291,0.243748,47.0685,161.232,15,19,22.0,10.0,4.5
22392,22392,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.36368,0.048119,0.743067,12.6767,233.554,71.4409,68.2715,15.4604,1.34291,0.243748,47.0685,161.232,15,13,22.0,10.0,4.5
22393,22393,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.36368,0.048119,0.743067,12.6767,233.554,71.4409,68.2715,15.4604,1.34291,0.243748,47.0685,161.232,15,9,22.0,10.0,4.5
22394,22394,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.36368,0.048119,0.743067,12.6767,233.554,71.4409,68.2715,15.4604,1.34291,0.243748,47.0685,161.232,15,3,22.0,10.0,4.5
22395,22395,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.36368,0.048119,0.743067,12.6767,233.554,71.4409,68.2715,15.4604,1.34291,0.243748,47.0685,161.232,15,14,22.0,10.0,4.5
22396,22396,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.36368,0.048119,0.743067,12.6767,233.554,71.4409,68.2715,15.4604,1.34291,0.243748,47.0685,161.232,15,12,22.0,10.0,4.5
22397,22397,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.61995,0.026813,0.524279,2.61218,123.195,52.9814,81.2467,21.2596,0.895119,0.077415,26.6914,71.3687,15,1,22.0,10.0,4.5
22398,22398,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.61995,0.026813,0.524279,2.61218,123.195,52.9814,81.2467,21.2596,0.895119,0.077415,26.6914,71.3687,15,2,22.0,10.0,4.5
22399,22399,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.61995,0.026813,0.524279,2.61218,123.195,52.9814,81.2467,21.2596,0.895119,0.077415,26.6914,71.3687,15,15,22.0,10.0,4.5
22400,22400,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.61995,0.026813,0.524279,2.61218,123.195,52.9814,81.2467,21.2596,0.895119,0.077415,26.6914,71.3687,15,10,22.0,10.0,4.5
22401,22401,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.61995,0.026813,0.524279,2.61218,123.195,52.9814,81.2467,21.2596,0.895119,0.077415,26.6914,71.3687,15,11,22.0,10.0,4.5
22402,22402,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.61995,0.026813,0.524279,2.61218,123.195,52.9814,81.2467,21.2596,0.895119,0.077415,26.6914,71.3687,15,19,22.0,10.0,4.5
22403,22403,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.61995,0.026813,0.524279,2.61218,123.195,52.9814,81.2467,21.2596,0.895119,0.077415,26.6914,71.3687,15,13,22.0,10.0,4.5
22404,22404,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.61995,0.026813,0.524279,2.61218,123.195,52.9814,81.2467,21.2596,0.895119,0.077415,26.6914,71.3687,15,9,22.0,10.0,4.5
22405,22405,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.61995,0.026813,0.524279,2.61218,123.195,52.9814,81.2467,21.2596,0.895119,0.077415,26.6914,71.3687,15,3,22.0,10.0,4.5
22406,22406,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.61995,0.026813,0.524279,2.61218,123.195,52.9814,81.2467,21.2596,0.895119,0.077415,26.6914,71.3687,15,14,22.0,10.0,4.5
22407,22407,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.61995,0.026813,0.524279,2.61218,123.195,52.9814,81.2467,21.2596,0.895119,0.077415,26.6914,71.3687,15,12,22.0,10.0,4.5
22408,22408,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.88271,0.032558,0.477802,4.50102,205.703,47.419,54.7561,15.7377,0.755789,0.225022,34.8129,80.3878,15,1,22.0,10.0,4.5
22409,22409,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.88271,0.032558,0.477802,4.50102,205.703,47.419,54.7561,15.7377,0.755789,0.225022,34.8129,80.3878,15,2,22.0,10.0,4.5
22410,22410,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.88271,0.032558,0.477802,4.50102,205.703,47.419,54.7561,15.7377,0.755789,0.225022,34.8129,80.3878,15,15,22.0,10.0,4.5
22411,22411,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.88271,0.032558,0.477802,4.50102,205.703,47.419,54.7561,15.7377,0.755789,0.225022,34.8129,80.3878,15,10,22.0,10.0,4.5
22412,22412,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.88271,0.032558,0.477802,4.50102,205.703,47.419,54.7561,15.7377,0.755789,0.225022,34.8129,80.3878,15,11,22.0,10.0,4.5
22413,22413,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.88271,0.032558,0.477802,4.50102,205.703,47.419,54.7561,15.7377,0.755789,0.225022,34.8129,80.3878,15,19,22.0,10.0,4.5
22414,22414,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.88271,0.032558,0.477802,4.50102,205.703,47.419,54.7561,15.7377,0.755789,0.225022,34.8129,80.3878,15,13,22.0,10.0,4.5
22415,22415,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.88271,0.032558,0.477802,4.50102,205.703,47.419,54.7561,15.7377,0.755789,0.225022,34.8129,80.3878,15,9,22.0,10.0,4.5
22416,22416,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.88271,0.032558,0.477802,4.50102,205.703,47.419,54.7561,15.7377,0.755789,0.225022,34.8129,80.3878,15,3,22.0,10.0,4.5
22417,22417,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.88271,0.032558,0.477802,4.50102,205.703,47.419,54.7561,15.7377,0.755789,0.225022,34.8129,80.3878,15,14,22.0,10.0,4.5
22418,22418,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.88271,0.032558,0.477802,4.50102,205.703,47.419,54.7561,15.7377,0.755789,0.225022,34.8129,80.3878,15,12,22.0,10.0,4.5
22419,22419,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.51942,0.040693,0.41595,5.01729,97.8246,70.236,67.4197,13.8752,0.794837,0.293399,35.0365,174.016,15,1,22.0,10.0,4.5
22420,22420,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.51942,0.040693,0.41595,5.01729,97.8246,70.236,67.4197,13.8752,0.794837,0.293399,35.0365,174.016,15,2,22.0,10.0,4.5
22421,22421,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.51942,0.040693,0.41595,5.01729,97.8246,70.236,67.4197,13.8752,0.794837,0.293399,35.0365,174.016,15,15,22.0,10.0,4.5
22422,22422,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.51942,0.040693,0.41595,5.01729,97.8246,70.236,67.4197,13.8752,0.794837,0.293399,35.0365,174.016,15,10,22.0,10.0,4.5
22423,22423,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.51942,0.040693,0.41595,5.01729,97.8246,70.236,67.4197,13.8752,0.794837,0.293399,35.0365,174.016,15,11,22.0,10.0,4.5
22424,22424,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.51942,0.040693,0.41595,5.01729,97.8246,70.236,67.4197,13.8752,0.794837,0.293399,35.0365,174.016,15,19,22.0,10.0,4.5
22425,22425,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.51942,0.040693,0.41595,5.01729,97.8246,70.236,67.4197,13.8752,0.794837,0.293399,35.0365,174.016,15,13,22.0,10.0,4.5
22426,22426,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.51942,0.040693,0.41595,5.01729,97.8246,70.236,67.4197,13.8752,0.794837,0.293399,35.0365,174.016,15,9,22.0,10.0,4.5
22427,22427,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.51942,0.040693,0.41595,5.01729,97.8246,70.236,67.4197,13.8752,0.794837,0.293399,35.0365,174.016,15,3,22.0,10.0,4.5
22428,22428,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.51942,0.040693,0.41595,5.01729,97.8246,70.236,67.4197,13.8752,0.794837,0.293399,35.0365,174.016,15,14,22.0,10.0,4.5
22429,22429,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.51942,0.040693,0.41595,5.01729,97.8246,70.236,67.4197,13.8752,0.794837,0.293399,35.0365,174.016,15,12,22.0,10.0,4.5
22430,22430,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.8773,0.073159,0.819885,3.12524,234.879,144.22,108.766,25.1056,0.834412,0.540847,63.012,121.643,15,1,22.0,10.0,4.5
22431,22431,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.8773,0.073159,0.819885,3.12524,234.879,144.22,108.766,25.1056,0.834412,0.540847,63.012,121.643,15,2,22.0,10.0,4.5
22432,22432,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.8773,0.073159,0.819885,3.12524,234.879,144.22,108.766,25.1056,0.834412,0.540847,63.012,121.643,15,15,22.0,10.0,4.5
22433,22433,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.8773,0.073159,0.819885,3.12524,234.879,144.22,108.766,25.1056,0.834412,0.540847,63.012,121.643,15,10,22.0,10.0,4.5
22434,22434,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.8773,0.073159,0.819885,3.12524,234.879,144.22,108.766,25.1056,0.834412,0.540847,63.012,121.643,15,11,22.0,10.0,4.5
22435,22435,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.8773,0.073159,0.819885,3.12524,234.879,144.22,108.766,25.1056,0.834412,0.540847,63.012,121.643,15,19,22.0,10.0,4.5
22436,22436,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.8773,0.073159,0.819885,3.12524,234.879,144.22,108.766,25.1056,0.834412,0.540847,63.012,121.643,15,13,22.0,10.0,4.5
22437,22437,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.8773,0.073159,0.819885,3.12524,234.879,144.22,108.766,25.1056,0.834412,0.540847,63.012,121.643,15,9,22.0,10.0,4.5
22438,22438,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.8773,0.073159,0.819885,3.12524,234.879,144.22,108.766,25.1056,0.834412,0.540847,63.012,121.643,15,3,22.0,10.0,4.5
22439,22439,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.8773,0.073159,0.819885,3.12524,234.879,144.22,108.766,25.1056,0.834412,0.540847,63.012,121.643,15,14,22.0,10.0,4.5
22440,22440,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.8773,0.073159,0.819885,3.12524,234.879,144.22,108.766,25.1056,0.834412,0.540847,63.012,121.643,15,12,22.0,10.0,4.5
22441,22441,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.12965,0.036184,0.608973,2.82597,130.881,77.0583,111.28,25.4054,0.665017,0.217084,34.1725,65.2659,15,1,22.0,10.0,4.5
22442,22442,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.12965,0.036184,0.608973,2.82597,130.881,77.0583,111.28,25.4054,0.665017,0.217084,34.1725,65.2659,15,2,22.0,10.0,4.5
22443,22443,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.12965,0.036184,0.608973,2.82597,130.881,77.0583,111.28,25.4054,0.665017,0.217084,34.1725,65.2659,15,15,22.0,10.0,4.5
22444,22444,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.12965,0.036184,0.608973,2.82597,130.881,77.0583,111.28,25.4054,0.665017,0.217084,34.1725,65.2659,15,10,22.0,10.0,4.5
22445,22445,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.12965,0.036184,0.608973,2.82597,130.881,77.0583,111.28,25.4054,0.665017,0.217084,34.1725,65.2659,15,11,22.0,10.0,4.5
22446,22446,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.12965,0.036184,0.608973,2.82597,130.881,77.0583,111.28,25.4054,0.665017,0.217084,34.1725,65.2659,15,19,22.0,10.0,4.5
22447,22447,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.12965,0.036184,0.608973,2.82597,130.881,77.0583,111.28,25.4054,0.665017,0.217084,34.1725,65.2659,15,13,22.0,10.0,4.5
22448,22448,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.12965,0.036184,0.608973,2.82597,130.881,77.0583,111.28,25.4054,0.665017,0.217084,34.1725,65.2659,15,9,22.0,10.0,4.5
22449,22449,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.12965,0.036184,0.608973,2.82597,130.881,77.0583,111.28,25.4054,0.665017,0.217084,34.1725,65.2659,15,3,22.0,10.0,4.5
22450,22450,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.12965,0.036184,0.608973,2.82597,130.881,77.0583,111.28,25.4054,0.665017,0.217084,34.1725,65.2659,15,14,22.0,10.0,4.5
22451,22451,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.12965,0.036184,0.608973,2.82597,130.881,77.0583,111.28,25.4054,0.665017,0.217084,34.1725,65.2659,15,12,22.0,10.0,4.5
22452,22452,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.16339,0.095002,1.127,3.68863,473.826,195.676,151.14,26.2483,1.19343,1.63938,90.21,173.411,15,1,22.0,10.0,4.5
22453,22453,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.16339,0.095002,1.127,3.68863,473.826,195.676,151.14,26.2483,1.19343,1.63938,90.21,173.411,15,2,22.0,10.0,4.5
22454,22454,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.16339,0.095002,1.127,3.68863,473.826,195.676,151.14,26.2483,1.19343,1.63938,90.21,173.411,15,15,22.0,10.0,4.5
22455,22455,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.16339,0.095002,1.127,3.68863,473.826,195.676,151.14,26.2483,1.19343,1.63938,90.21,173.411,15,10,22.0,10.0,4.5
22456,22456,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.16339,0.095002,1.127,3.68863,473.826,195.676,151.14,26.2483,1.19343,1.63938,90.21,173.411,15,11,22.0,10.0,4.5
22457,22457,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.16339,0.095002,1.127,3.68863,473.826,195.676,151.14,26.2483,1.19343,1.63938,90.21,173.411,15,19,22.0,10.0,4.5
22458,22458,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.16339,0.095002,1.127,3.68863,473.826,195.676,151.14,26.2483,1.19343,1.63938,90.21,173.411,15,13,22.0,10.0,4.5
22459,22459,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.16339,0.095002,1.127,3.68863,473.826,195.676,151.14,26.2483,1.19343,1.63938,90.21,173.411,15,9,22.0,10.0,4.5
22460,22460,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.16339,0.095002,1.127,3.68863,473.826,195.676,151.14,26.2483,1.19343,1.63938,90.21,173.411,15,3,22.0,10.0,4.5
22461,22461,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.16339,0.095002,1.127,3.68863,473.826,195.676,151.14,26.2483,1.19343,1.63938,90.21,173.411,15,14,22.0,10.0,4.5
22462,22462,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,6.16339,0.095002,1.127,3.68863,473.826,195.676,151.14,26.2483,1.19343,1.63938,90.21,173.411,15,12,22.0,10.0,4.5
22463,22463,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.86491,0.095913,1.31075,1.9951,291.285,163.894,73.5736,23.8382,0.897335,1.03168,36.4494,141.55,15,1,22.0,10.0,4.5
22464,22464,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.86491,0.095913,1.31075,1.9951,291.285,163.894,73.5736,23.8382,0.897335,1.03168,36.4494,141.55,15,2,22.0,10.0,4.5
22465,22465,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.86491,0.095913,1.31075,1.9951,291.285,163.894,73.5736,23.8382,0.897335,1.03168,36.4494,141.55,15,15,22.0,10.0,4.5
22466,22466,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.86491,0.095913,1.31075,1.9951,291.285,163.894,73.5736,23.8382,0.897335,1.03168,36.4494,141.55,15,10,22.0,10.0,4.5
22467,22467,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.86491,0.095913,1.31075,1.9951,291.285,163.894,73.5736,23.8382,0.897335,1.03168,36.4494,141.55,15,11,22.0,10.0,4.5
22468,22468,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.86491,0.095913,1.31075,1.9951,291.285,163.894,73.5736,23.8382,0.897335,1.03168,36.4494,141.55,15,19,22.0,10.0,4.5
22469,22469,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.86491,0.095913,1.31075,1.9951,291.285,163.894,73.5736,23.8382,0.897335,1.03168,36.4494,141.55,15,13,22.0,10.0,4.5
22470,22470,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.86491,0.095913,1.31075,1.9951,291.285,163.894,73.5736,23.8382,0.897335,1.03168,36.4494,141.55,15,9,22.0,10.0,4.5
22471,22471,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.86491,0.095913,1.31075,1.9951,291.285,163.894,73.5736,23.8382,0.897335,1.03168,36.4494,141.55,15,3,22.0,10.0,4.5
22472,22472,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.86491,0.095913,1.31075,1.9951,291.285,163.894,73.5736,23.8382,0.897335,1.03168,36.4494,141.55,15,14,22.0,10.0,4.5
22473,22473,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.86491,0.095913,1.31075,1.9951,291.285,163.894,73.5736,23.8382,0.897335,1.03168,36.4494,141.55,15,12,22.0,10.0,4.5
22474,22474,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.75868,0.067801,0.609132,2.51769,149.77,74.818,86.3197,14.3363,0.846884,1.09839,50.4659,130.973,15,1,22.0,10.0,4.5
22475,22475,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.75868,0.067801,0.609132,2.51769,149.77,74.818,86.3197,14.3363,0.846884,1.09839,50.4659,130.973,15,2,22.0,10.0,4.5
22476,22476,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.75868,0.067801,0.609132,2.51769,149.77,74.818,86.3197,14.3363,0.846884,1.09839,50.4659,130.973,15,15,22.0,10.0,4.5
22477,22477,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.75868,0.067801,0.609132,2.51769,149.77,74.818,86.3197,14.3363,0.846884,1.09839,50.4659,130.973,15,10,22.0,10.0,4.5
22478,22478,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.75868,0.067801,0.609132,2.51769,149.77,74.818,86.3197,14.3363,0.846884,1.09839,50.4659,130.973,15,11,22.0,10.0,4.5
22479,22479,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.75868,0.067801,0.609132,2.51769,149.77,74.818,86.3197,14.3363,0.846884,1.09839,50.4659,130.973,15,19,22.0,10.0,4.5
22480,22480,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.75868,0.067801,0.609132,2.51769,149.77,74.818,86.3197,14.3363,0.846884,1.09839,50.4659,130.973,15,13,22.0,10.0,4.5
22481,22481,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.75868,0.067801,0.609132,2.51769,149.77,74.818,86.3197,14.3363,0.846884,1.09839,50.4659,130.973,15,9,22.0,10.0,4.5
22482,22482,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.75868,0.067801,0.609132,2.51769,149.77,74.818,86.3197,14.3363,0.846884,1.09839,50.4659,130.973,15,3,22.0,10.0,4.5
22483,22483,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.75868,0.067801,0.609132,2.51769,149.77,74.818,86.3197,14.3363,0.846884,1.09839,50.4659,130.973,15,14,22.0,10.0,4.5
22484,22484,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.75868,0.067801,0.609132,2.51769,149.77,74.818,86.3197,14.3363,0.846884,1.09839,50.4659,130.973,15,12,22.0,10.0,4.5
22485,22485,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45078,0.087355,0.970498,3.26409,324.499,58.8278,69.4429,8.63416,0.72349,1.02164,29.1973,117.768,15,1,22.0,10.0,4.5
22486,22486,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45078,0.087355,0.970498,3.26409,324.499,58.8278,69.4429,8.63416,0.72349,1.02164,29.1973,117.768,15,2,22.0,10.0,4.5
22487,22487,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45078,0.087355,0.970498,3.26409,324.499,58.8278,69.4429,8.63416,0.72349,1.02164,29.1973,117.768,15,15,22.0,10.0,4.5
22488,22488,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45078,0.087355,0.970498,3.26409,324.499,58.8278,69.4429,8.63416,0.72349,1.02164,29.1973,117.768,15,10,22.0,10.0,4.5
22489,22489,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45078,0.087355,0.970498,3.26409,324.499,58.8278,69.4429,8.63416,0.72349,1.02164,29.1973,117.768,15,11,22.0,10.0,4.5
22490,22490,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45078,0.087355,0.970498,3.26409,324.499,58.8278,69.4429,8.63416,0.72349,1.02164,29.1973,117.768,15,19,22.0,10.0,4.5
22491,22491,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45078,0.087355,0.970498,3.26409,324.499,58.8278,69.4429,8.63416,0.72349,1.02164,29.1973,117.768,15,13,22.0,10.0,4.5
22492,22492,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45078,0.087355,0.970498,3.26409,324.499,58.8278,69.4429,8.63416,0.72349,1.02164,29.1973,117.768,15,9,22.0,10.0,4.5
22493,22493,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45078,0.087355,0.970498,3.26409,324.499,58.8278,69.4429,8.63416,0.72349,1.02164,29.1973,117.768,15,3,22.0,10.0,4.5
22494,22494,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45078,0.087355,0.970498,3.26409,324.499,58.8278,69.4429,8.63416,0.72349,1.02164,29.1973,117.768,15,14,22.0,10.0,4.5
22495,22495,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.45078,0.087355,0.970498,3.26409,324.499,58.8278,69.4429,8.63416,0.72349,1.02164,29.1973,117.768,15,12,22.0,10.0,4.5
22496,22496,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.54998,0.068761,0.845677,1.97265,434.647,110.298,67.1678,19.4928,0.790151,1.11843,29.4903,160.935,15,1,22.0,10.0,4.5
22497,22497,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.54998,0.068761,0.845677,1.97265,434.647,110.298,67.1678,19.4928,0.790151,1.11843,29.4903,160.935,15,2,22.0,10.0,4.5
22498,22498,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.54998,0.068761,0.845677,1.97265,434.647,110.298,67.1678,19.4928,0.790151,1.11843,29.4903,160.935,15,15,22.0,10.0,4.5
22499,22499,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.54998,0.068761,0.845677,1.97265,434.647,110.298,67.1678,19.4928,0.790151,1.11843,29.4903,160.935,15,10,22.0,10.0,4.5
22500,22500,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.54998,0.068761,0.845677,1.97265,434.647,110.298,67.1678,19.4928,0.790151,1.11843,29.4903,160.935,15,11,22.0,10.0,4.5
22501,22501,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.54998,0.068761,0.845677,1.97265,434.647,110.298,67.1678,19.4928,0.790151,1.11843,29.4903,160.935,15,19,22.0,10.0,4.5
22502,22502,13,1329.8,23.740000000000002,33.557,13.706999999999999,319,5.54998,0.068761,0.845677,1.97265,434.647,110.298,67.1678,19.4928,0.790151,1.11843,29.4903,160.935,15,13,22.0,10.0,4.5
